"species","life_form"
"Otachyrium versicolor (Döll) Henrard Henrard (Döll)","perennial"
"Panicum auritum J.Presl ex Nees","no_life_form_on_database"
"Plagiantha tenella Renvoize","annual"
"Panicum grumosum Nees","no_life_form_on_database"
"Panicum pernambucense (Spreng.) Pilg. Pilg. (Spreng.)","no_life_form_on_database"
"Dallwatsonia felliana B.K.Simon","no_life_form_on_database"
"Hymenachne amplexicaulis (Rudge) Nees Nees (Rudge)","perennial"
"Panicum hylaeicum Mez","no_life_form_on_database"
"Panicum pilosum Sw.","no_life_form_on_database"
"Anthenantia rufa (Elliott) Schult. Schult. (Elliott)","perennial"
"Leptocoryphium lanatum (Kunth) Nees Nees (Kunth)","no_life_form_on_database"
"Reynaudia filiformis (Spreng. ex Schult.) Kunth Kunth (Spreng. ex Schult.)","perennial"
"Cenchrus incertus M.A.Curtis","no_life_form_on_database"
"Cenchrus myosuroides Kunth","perennial"
"Cenchrus echinatus L.","annual"
"Cenchrus brownii Roem. & Schult.","annual"
"Cenchrus pilosus Kunth","annual"
"Cenchrus ciliaris L.","perennial"
"Cenchrus setigerus Vahl","no_life_form_on_database"
"Pennisetum massaicum Stapf","no_life_form_on_database"
"Cenchrus caliculatus Cav.","perennial"
"Cenchrus agrimonioides Trin.","perennial"
"Pennisetum ramosum C.Sm.","no_life_form_on_database"
"Pennisetum mezianum Leeke","no_life_form_on_database"
"Pennisetum nervosum (Nees) Trin. Trin. (Nees)","no_life_form_on_database"
"Pennisetum purpureum Schumach.","no_life_form_on_database"
"Pennisetum frutescens Leeke","no_life_form_on_database"
"Pennisetum flaccidum Griseb.","no_life_form_on_database"
"Pennisetum violaceum (Lam.) Rich. Rich. (Lam.)","no_life_form_on_database"
"Pennisetum glaucum (L.) R.Br. R.Br. (L.)","no_life_form_on_database"
"Pennisetum sieberianum (Schltdl.) Stapf & C.E.Hubb. Stapf & C.E.Hubb. (Schltdl.)","no_life_form_on_database"
"Pennisetum squamulatum Fresen.","no_life_form_on_database"
"Pennisetum schweinfurthii Pilg.","no_life_form_on_database"
"Pennisetum hordeoides (Lam.) Steud. Steud. (Lam.)","no_life_form_on_database"
"Pennisetum polystachion (L.) Schult. Schult. (L.)","no_life_form_on_database"
"Pennisetum pedicellatum Trin.","no_life_form_on_database"
"Pennisetum basedowii Summerh. & C.E.Hubb.","no_life_form_on_database"
"Pennisetum setaceum (Forssk.) Chiov. Chiov. (Forssk.)","no_life_form_on_database"
"Pennisetum latifolium Spreng.","no_life_form_on_database"
"Stereochlaena cameronii (Stapf) Pilg. Pilg. (Stapf)","perennial"
"Pennisetum longissimum S.L.Chen & Y.X.Jin","no_life_form_on_database"
"Pennisetum montanum (Griseb.) Hack. Hack. (Griseb.)","no_life_form_on_database"
"Pennisetum tristachyum (Kunth) Spreng. Spreng. (Kunth)","no_life_form_on_database"
"Snowdenia petitiana (A.Rich.) C.E.Hubb. C.E.Hubb. (A.Rich.)","annual"
"Cenchrus chilensis (É.Desv.) Morrone Morrone (É.Desv.)","perennial"
"Pennisetum unisetum (Nees) Benth. Benth. (Nees)","no_life_form_on_database"
"Pennisetum foermeranum Leeke","no_life_form_on_database"
"Pennisetum sphacelatum (Nees) T.Durand & Schinz T.Durand & Schinz (Nees)","no_life_form_on_database"
"Pennisetum orientale Rich.","no_life_form_on_database"
"Cenchrus L._indet_sp31","no_life_form_on_database"
"Pennisetum thunbergii Kunth","no_life_form_on_database"
"Panicum alopecuroides L.","no_life_form_on_database"
"Pennisetum alopecuroides Ham.","no_life_form_on_database"
"Pennisetum macrourum Trin.","no_life_form_on_database"
"Pennisetum clandestinum Hochst. ex Chiov.","no_life_form_on_database"
"Odontelytrum abyssinicum Hack.","no_life_form_on_database"
"Pennisetum villosum Fresen.","no_life_form_on_database"
"Pennisetum trachyphyllum Pilg.","no_life_form_on_database"
"Pennisetum stramineum Peter","no_life_form_on_database"
"Paspalidium flavidum (Retz.) A.Camus A.Camus (Retz.)","no_life_form_on_database"
"Paspalidium distans (Trin.) Hughes Hughes (Trin.)","no_life_form_on_database"
"Paspalidium albovillosum S.T.Blake","no_life_form_on_database"
"Paspalidium globoideum (Domin) Hughes Hughes (Domin)","no_life_form_on_database"
"Paspalidium jubiflorum (Trin.) Hughes Hughes (Trin.)","no_life_form_on_database"
"Paspalidium basicladum Hughes","no_life_form_on_database"
"Paspalidium constrictum (Domin) C.E.Hubb. C.E.Hubb. (Domin)","no_life_form_on_database"
"Stenotaphrum micranthum (Desv.) C.E.Hubb. C.E.Hubb. (Desv.)","annual"
"Stenotaphrum dimidiatum (L.) Brongn. Brongn. (L.)","perennial"
"Stenotaphrum secundatum (Walter) Kuntze Kuntze (Walter)","perennial"
"Setaria cernua Kunth","perennial"
"Setaria grisebachii E.Fourn.","annual"
"Panicum antidotale Retz.","perennial"
"Setaria megaphylla (Steud.) T.Durand & Schinz T.Durand & Schinz (Steud.)","perennial"
"Setaria sulcata Raddi","perennial"
"Setaria plicata (Lam.) T.Cooke T.Cooke (Lam.)","perennial"
"Setaria poiretiana (Schult.) Kunth Kunth (Schult.)","perennial"
"Setaria palmifolia (J.Koenig) Stapf Stapf (J.Koenig)","perennial"
"Setaria lindenbergiana (Nees) Stapf Stapf (Nees)","perennial"
"Setaria barbata (Lam.) Kunth Kunth (Lam.)","annual"
"Setaria homonyma (Steud.) Chiov. Chiov. (Steud.)","annual"
"Setaria seriata Stapf","no_life_form_on_database"
"Setaria kagerensis Mez","perennial"
"Setaria acromelaena (Hochst.) T.Durand & Schinz T.Durand & Schinz (Hochst.)","no_life_form_on_database"
"Setaria orthosticha K.Schum. ex R.A.W.Herrm.","annual"
"Setaria nigrirostris (Nees) T.Durand & Schinz T.Durand & Schinz (Nees)","annual"
"Setaria parviflora (Poir.) Kerguélen Kerguélen (Poir.)","annual"
"Setaria petiolata Stapf & C.E.Hubb.","annual"
"Setaria pumila (Poir.) Roem. & Schult. Roem. & Schult. (Poir.)","annual"
"Setaria P.Beauv._indet_sp32","no_life_form_on_database"
"Setaria longiseta P.Beauv.","perennial"
"Setaria tenacissima Schrad.","annual"
"Setaria scandens Schrad.","annual"
"Setaria hassleri Hack.","annual"
"Pennisetum lanatum Klotzsch","no_life_form_on_database"
"Setaria paucifolia (Morong) Lindm. Lindm. (Morong)","perennial"
"Setaria restioidea (Franch.) Stapf Stapf (Franch.)","perennial"
"Setaria atrata Hack. ex Engl.","perennial"
"Setaria appendiculata (Hack.) Stapf Stapf (Hack.)","perennial"
"Setaria grandis Stapf","perennial"
"Xerochloa barbata R.Br.","perennial"
"Xerochloa laniflora Benth.","annual"
"Alexfloydia repens B.K.Simon","perennial"
"Whiteochloa capillipes (Benth.) Lazarides Lazarides (Benth.)","annual"
"Chamaeraphis hordeacea R.Br.","perennial"
"Pseudoraphis paradoxa (R.Br.) Pilg. Pilg. (R.Br.)","perennial"
"Spinifex littoreus (Burm.f.) Merr. Merr. (Burm.f.)","perennial"
"Spinifex sericeus R.Br.","perennial"
"Pseudochaetochloa Hitchc._indet_sp33","no_life_form_on_database"
"Zygochloa paradoxa (R.Br.) S.T.Blake S.T.Blake (R.Br.)","perennial"
"Hygrochloa aquatica Lazarides","perennial"
"Paspalidium retiglume (Domin) Hughes Hughes (Domin)","no_life_form_on_database"
"Uranthoecium truncatum (Maiden & Betche) Stapf Stapf (Maiden & Betche)","annual"
"Paspalidium punctatum (Burm.f.) A.Camus A.Camus (Burm.f.)","no_life_form_on_database"
"Paspalidium udum S.T.Blake","no_life_form_on_database"
"Paspalidium geminatum (Forssk.) Stapf Stapf (Forssk.)","no_life_form_on_database"
"Setaria viridis (L.) P.Beauv. P.Beauv. (L.)","no_life_form_on_database"
"Setaria italica Roem. & Schult.","annual"
"Setaria faberi R.A.W.Herrm.","annual"
"Setaria verticillata (L.) P.Beauv. P.Beauv. (L.)","annual"
"Plagiosetum refractum (F.Muell.) Benth. Benth. (F.Muell.)","annual"
"Paractaenum novae-hollandiae P.Beauv.","annual"
"Paspalidium aversum Vickery","no_life_form_on_database"
"Setaria chondrachne (Steud.) Honda Honda (Steud.)","perennial"
"Paspalidium rarum (R.Br.) Hughes Hughes (R.Br.)","no_life_form_on_database"
"Setaria magna Griseb.","annual"
"Setaria pampeana Parodi ex Nicora","perennial"
"Setaria leucopila (Scribn. & Merr.) K.Schum. K.Schum. (Scribn. & Merr.)","perennial"
"Setaria alonsoi Pensiero & A.M.Anton","perennial"
"Setaria pflanzii Pensiero","perennial"
"Setaria oblongata (Griseb.) Parodi Parodi (Griseb.)","perennial"
"Setaria macrostachya Kunth","perennial"
"Setaria nicorae Pensiero","perennial"
"Setaria mendocina Phil.","perennial"
"Setaria vulpiseta (Lam.) Roem. & Schult. Roem. & Schult. (Lam.)","perennial"
"Setaria globulifera (Steud.) Griseb. Griseb. (Steud.)","perennial"
"Setaria vaginata Spreng.","perennial"
"Setaria rosengurttii Nicora","perennial"
"Setaria scabrifolia (Nees) Kunth Kunth (Nees)","perennial"
"Setaria fiebrigii R.A.W.Herrm.","perennial"
"Setaria lachnea (Nees) Kunth Kunth (Nees)","perennial"
"Ixophorus unisetus (J.Presl) Schltdl. Schltdl. (J.Presl)","perennial"
"Panicum bulbosum Kunth","no_life_form_on_database"
"Setariopsis auriculata (E.Fourn.) Scribn. Scribn. (E.Fourn.)","annual"
"Dissochondrus biflorus (Hildebr.) Kuntze Kuntze (Hildebr.)","perennial"
"Eriochloa nana Arriaga","annual"
"Eriochloa punctata Hochst. ex Steud.","annual"
"Eriochloa montevidensis Griseb.","perennial"
"Urochloa trichopus (Hochst.) Stapf Stapf (Hochst.)","annual"
"Eriochloa setosa (A.Rich.) Hitchc. Hitchc. (A.Rich.)","perennial"
"Eriochloa fatmensis (Hochst. & Steud.) Clayton Clayton (Hochst. & Steud.)","no_life_form_on_database"
"Eriochloa polystachya Kunth","no_life_form_on_database"
"Eriochloa acuminata (J.Presl) Kunth Kunth (J.Presl)","annual"
"Brachiaria meziana Hitchc.","no_life_form_on_database"
"Urochloa setigera (Retz.) Stapf Stapf (Retz.)","perennial"
"Urochloa glumaris (Trin.) Veldkamp Veldkamp (Trin.)","perennial"
"Urochloa echinolaenoides Stapf","annual"
"Brachiaria praetervisa (Domin) C.E.Hubb. C.E.Hubb. (Domin)","no_life_form_on_database"
"Urochloa mosambicensis (Hack.) Dandy Dandy (Hack.)","no_life_form_on_database"
"Brachiaria ramosa (L.) Stapf Stapf (L.)","no_life_form_on_database"
"Urochloa panicoides P.Beauv.","annual"
"Urochloa brachyura (Hack.) Stapf Stapf (Hack.)","annual"
"Brachiaria lata (Schumach.) C.E.Hubb. C.E.Hubb. (Schumach.)","no_life_form_on_database"
"Urochloa rudis Stapf","annual"
"Brachiaria platynota (K.Schum.) Robyns Robyns (K.Schum.)","no_life_form_on_database"
"Brachiaria nigropedata (Munro ex Ficalho & Hiern) Stapf Stapf (Munro ex Ficalho & Hiern)","no_life_form_on_database"
"Brachiaria villosa Vanderyst","no_life_form_on_database"
"Brachiaria jubata (Fig. & De Not.) Stapf Stapf (Fig. & De Not.)","no_life_form_on_database"
"Brachiaria subulifolia (Mez) Clayton Clayton (Mez)","no_life_form_on_database"
"Brachiaria bovonei (Chiov.) Robyns Robyns (Chiov.)","no_life_form_on_database"
"Brachiaria plantaginea (Link) Hitchc. Hitchc. (Link)","no_life_form_on_database"
"Brachiaria platyphylla (Munro ex C.Wright) Nash Nash (Munro ex C.Wright)","no_life_form_on_database"
"Brachiaria arrecta (Hack.) Stent Stent (Hack.)","no_life_form_on_database"
"Brachiaria dictyoneura (Fig. & De Not.) Stapf Stapf (Fig. & De Not.)","no_life_form_on_database"
"Brachiaria humidicola (Rendle) Schweick. Schweick. (Rendle)","no_life_form_on_database"
"Brachiaria xantholeuca (Hack.) Stapf Stapf (Hack.)","no_life_form_on_database"
"Brachiaria arizonica (Scribn. & Merr.) S.T.Blake S.T.Blake (Scribn. & Merr.)","no_life_form_on_database"
"Brachiaria leersioides (Hochst.) Stapf Stapf (Hochst.)","no_life_form_on_database"
"Panicum infestum Andersson","no_life_form_on_database"
"Panicum schinzii Hack.","annual"
"Panicum maximum Jacq.","no_life_form_on_database"
"Brachiaria deflexa (Schumach.) C.E.Hubb. C.E.Hubb. (Schumach.)","no_life_form_on_database"
"Brachiaria mutica (Forssk.) Stapf Stapf (Forssk.)","no_life_form_on_database"
"Eriochloa meyeriana (Nees) Pilg. Pilg. (Nees)","perennial"
"Brachiaria distachya (L.) Stapf Stapf (L.)","no_life_form_on_database"
"Brachiaria subquadripara (Trin.) Hitchc. Hitchc. (Trin.)","no_life_form_on_database"
"Brachiaria adspersa (Trin.) Parodi Parodi (Trin.)","no_life_form_on_database"
"Eriochloa villosa (Thunb.) Kunth Kunth (Thunb.)","annual"
"Brachiaria pseudodichotoma Bosser","annual"
"Eriochloa sericea Munro, 1892","perennial"
"Brachiaria serrata (Thunb.) Stapf Stapf (Thunb.)","no_life_form_on_database"
"Brachiaria semiundulata (Hochst. ex A.Rich.) Stapf Stapf (Hochst. ex A.Rich.)","no_life_form_on_database"
"Brachiaria holosericea (R.Br.) Hughes Hughes (R.Br.)","no_life_form_on_database"
"Brachiaria comata (Hochst. ex A.Rich.) Stapf Stapf (Hochst. ex A.Rich.)","no_life_form_on_database"
"Scutachne dura (Griseb.) Hitchc. & Chase Hitchc. & Chase (Griseb.)","perennial"
"Brachiaria foliosa (R.Br.) Hughes Hughes (R.Br.)","no_life_form_on_database"
"Brachiaria brizantha (A.Rich.) Stapf Stapf (A.Rich.)","no_life_form_on_database"
"Brachiaria decumbens Stapf","no_life_form_on_database"
"Brachiaria mollis (Sw.) Parodi Parodi (Sw.)","no_life_form_on_database"
"Brachiaria fasciculata (Sw.) Parodi Parodi (Sw.)","no_life_form_on_database"
"Brachiaria dura Stapf","no_life_form_on_database"
"Brachiaria lachnantha (Hochst.) Stapf Stapf (Hochst.)","no_life_form_on_database"
"Brachiaria paucispicata (Morong) Clayton Clayton (Morong)","no_life_form_on_database"
"Brachiaria texana (Buckley) S.T.Blake S.T.Blake (Buckley)","no_life_form_on_database"
"Brachiaria oblita (Swallen) Tovar Tovar (Swallen)","no_life_form_on_database"
"Chaetium bromoides (J.Presl) Benth. Benth. (J.Presl)","perennial"
"Brachiaria lorentziana (Mez) Parodi Parodi (Mez)","no_life_form_on_database"
"Melinis minutiflora P.Beauv.","annual"
"Melinis repens (Willd.) Zizka Zizka (Willd.)","annual"
"Brachiaria mesocoma (Nees) A.Camus A.Camus (Nees)","perennial"
"Tricholaena monachne (Trin.) Stapf & C.E.Hubb. Stapf & C.E.Hubb. (Trin.)","annual"
"Brachiaria eruciformis (Sm.) Griseb. Griseb. (Sm.)","no_life_form_on_database"
"Brachiaria malacodes (Mez & K.Schum.) H.Scholz H.Scholz (Mez & K.Schum.)","no_life_form_on_database"
"Rupichloa acuminata (Renvoize) Salariato & Morrone Salariato & Morrone (Renvoize)","perennial"
"Rupichloa decidua (Morrone & Zuloaga) Salariato & Morrone Salariato & Morrone (Morrone & Zuloaga)","perennial"
"Panicum deustum Thunb.","perennial"
"Eriochloa distachya Kunth","perennial"
"Thuarea involuta (G.Forst.) R.Br., 1810 R.Br., 1810 (G.Forst.)","perennial"
"Panicum stapfianum Fourc.","perennial"
"Panicum larcomianum Hughes","perennial"
"Panicum coloratum L.","perennial"
"Panicum dregeanum Nees","perennial"
"Panicum seminudum Domin","perennial"
"Yakirra australiensis (Domin) Lazarides & R.D.Webster Lazarides & R.D.Webster (Domin)","no_life_form_on_database"
"Panicum prolutum F.Muell.","no_life_form_on_database"
"Panicum laevinode Lindl.","annual"
"Panicum repens L.","perennial"
"Panicum decompositum R.Br.","annual"
"Panicum laetum Kunth","annual"
"Panicum paludosum Roxb.","annual"
"Panicum subalbidum Kunth","perennial"
"Panicum sumatrense Roth","annual"
"Panicum dichotomiflorum Michx.","annual"
"Panicum aquaticum Poir.","perennial"
"Panicum elephantipes Nees ex Trin.","no_life_form_on_database"
"Louisiella fluitans C.E.Hubb. & J.Léonard","perennial"
"Panicum flexile (Gatt.) Scribn. Scribn. (Gatt.)","annual"
"Panicum capillare L.","annual"
"Panicum hallii Vasey","perennial"
"Panicum hirticaule J.Presl","annual"
"Panicum stramineum Hitchc. & Chase","annual"
"Panicum miliaceum L.","annual"
"Panicum lanipes Mez","perennial"
"Brachiaria (Trin.) Griseb. Griseb. (Trin.)","no_life_form_on_database"
"Panicum fauriei Hitchc.","annual"
"Panicum nephelophilum Gaudich.","perennial"
"Panicum bergii Arechav.","perennial"
"Panicum chloroleucum Griseb.","perennial"
"Panicum racemosum (P.Beauv.) Spreng. Spreng. (P.Beauv.)","perennial"
"Panicum virgatum L.","perennial"
"Panicum amarum Elliott","perennial"
"Panicum phragmitoides Stapf","perennial"
"Panicum tricholaenoides Steud.","perennial"
"Panicum turgidum Forssk.","perennial"
"Panicum mystasipum Zuloaga & Morrone","perennial"
"Panicum olyroides Kunth","perennial"
"Panicum fluviicola Steud.","perennial"
"Panicum pansum Rendle","annual"
"Panicum cervicatum Chase","perennial"
"Panicum rudgei Roem. & Schult.","perennial"
"Panicum atrosanguineum Hochst. ex A.Rich.","annual"
"Panicum queenslandicum Domin","perennial"
"Homopholis belsonii C.E.Hubb.","perennial"
"Panicum subxerophilum Domin","no_life_form_on_database"
"Lasiacis rugelii (Griseb.) Hitchc. Hitchc. (Griseb.)","perennial"
"Lasiacis divaricata (L.) Hitchc. Hitchc. (L.)","perennial"
"Lasiacis ligulata Hitchc. & Chase","perennial"
"Lasiacis nigra Davidse","perennial"
"Lasiacis sorghoidea (Ham.) Hitchc. & Chase Hitchc. & Chase (Ham.)","no_life_form_on_database"
"Lasiacis ruscifolia (Kunth) Hitchc. Hitchc. (Kunth)","perennial"
"Acroceras excavatum (Henrard) Zuloaga & Morrone Zuloaga & Morrone (Henrard)","annual"
"Oplismenus undulatifolius (Ard.) Roem. & Schult. Roem. & Schult. (Ard.)","annual"
"Oplismenus compositus (L.) P.Beauv. P.Beauv. (L.)","perennial"
"Oplismenus hirtellus (L.) P.Beauv. P.Beauv. (L.)","perennial"
"Poecilostachys bakeri (Schinz) C.E.Hubb. C.E.Hubb. (Schinz)","perennial"
"Oplismenus burmanni (Retz.) P.Beauv. P.Beauv. (Retz.)","annual"
"Cyphochlaena madagascariensis Hack.","annual"
"Cyrtococcum oxyphyllum (Hochst. ex Steud.) Stapf Stapf (Hochst. ex Steud.)","annual"
"Cyrtococcum patens (L.) A.Camus A.Camus (L.)","annual"
"Pseudechinolaena polystachya (Kunth) Stapf Stapf (Kunth)","perennial"
"Acroceras tonkinense (Balansa) C.E.Hubb., 1938 C.E.Hubb., 1938 (Balansa)","perennial"
"Panicum ovuliferum Trin.","no_life_form_on_database"
"Panicum missionum Ekman","no_life_form_on_database"
"Panicum cordovense E.Fourn.","no_life_form_on_database"
"Panicum rhizogonum Hack.","no_life_form_on_database"
"Panicum discolor Trin. ex Nees","no_life_form_on_database"
"Panicum pantrichum Hack.","no_life_form_on_database"
"Acroceras zizanioides (Kunth) Dandy Dandy (Kunth)","perennial"
"Ottochloa gracillima C.E.Hubb.","perennial"
"Ottochloa nodosa (Kunth) Dandy Dandy (Kunth)","perennial"
"Microcalamus barbinodis Franch.","perennial"
"Echinochloa esculenta (A.Braun) H.Scholz H.Scholz (A.Braun)","no_life_form_on_database"
"Echinochloa muricata (P.Beauv.) Fernald Fernald (P.Beauv.)","annual"
"Echinochloa turneriana Domin","annual"
"Digitaria abyssinica (Hochst. ex A.Rich.) Stapf Stapf (Hochst. ex A.Rich.)","annual"
"Echinochloa picta (J.Koenig) P.W.Michael P.W.Michael (J.Koenig)","perennial"
"Echinochloa walteri (Pursh) A.Heller A.Heller (Pursh)","annual"
"Echinochloa oryzoides (Ard.) Fritsch Fritsch (Ard.)","annual"
"Echinochloa colona (L.) Link Link (L.)","no_life_form_on_database"
"Echinochloa stagnina (Retz.) P.Beauv. P.Beauv. (Retz.)","annual"
"Echinochloa chacoensis Michael ex Renvoize","annual"
"Digitaria macroblephara (Hack.) Stapf Stapf (Hack.)","perennial"
"Echinochloa crus-pavonis (Kunth) Schult. Schult. (Kunth)","annual"
"Echinochloa frumentacea Link","annual"
"Echinochloa crus-galli L.","annual"
"Echinochloa obtusiflora Stapf","annual"
"Digitaria ternata (A.Rich.) Stapf Stapf (A.Rich.)","annual"
"Panicum pygmaeum R.Br.","perennial"
"Entolasia marginata (R.Br.) Hughes Hughes (R.Br.)","perennial"
"Entolasia stricta (R.Br.) Hughes Hughes (R.Br.)","perennial"
"Amphicarpum muhlenbergianum (Schult.) Hitchc. Hitchc. (Schult.)","no_life_form_on_database"
"Amphicarpum amphicarpon (Pursh) Nash Nash (Pursh)","annual"
"Alloteropsis semialata subsp. eckloniana (Nees) Gibbs Russ. Gibbs Russ. (Nees)","perennial"
"Alloteropsis semialata subsp. semialata","perennial"
"Alloteropsis angusta Stapf","perennial"
"Alloteropsis paniculata (Benth.) Stapf Stapf (Benth.)","annual"
"Alloteropsis papillosa Clayton","perennial"
"Acritochaete volkensii Pilg.","annual"
"Panicum polygonatum Schrad.","no_life_form_on_database"
"Panicum polycomum Trin.","no_life_form_on_database"
"Panicum wettsteinii Hack.","no_life_form_on_database"
"Trichanthecium cyanescens (Nees ex Trin.) Zuloaga & Morrone Zuloaga & Morrone (Nees ex Trin.)","perennial"
"Trichanthecium parvifolium (Lam.) Zuloaga & Morrone Zuloaga & Morrone (Lam.)","perennial"
