"species","life_form"
"Leucopogon appressus Sieber ex Benth.","no_life_form_on_database"
"Leucopogon cymbiformis A.Cunn. ex DC.","no_life_form_on_database"
"Leucopogon tamminensis E.Pritz.","no_life_form_on_database"
"Leucopogon pogonocalyx F.Muell. ex Benth.","no_life_form_on_database"
"Leucopogon crassifolius Sond.","no_life_form_on_database"
"Leucopogon corynocarpus Sond.","no_life_form_on_database"
"Croninia kingiana (F.Muell.) J.M.Powell J.M.Powell (F.Muell.)","no_life_form_on_database"
"Leucopogon conostephioides DC.","no_life_form_on_database"
"Leucopogon hispidus E.Pritz.","no_life_form_on_database"
"Leucopogon pubescens S.Moore","no_life_form_on_database"
"Astroloma stomarrhena Sond.","no_life_form_on_database"
"Astroloma xerophyllum (DC.) Sond. Sond. (DC.)","no_life_form_on_database"
"Styphelia pulchella (Sond.) Druce Druce (Sond.)","no_life_form_on_database"
"Leucopogon sonderensis J.H.Willis","no_life_form_on_database"
"Leucopogon setiger R.Br.","no_life_form_on_database"
"Leucopogon neoanglicus F.Muell. ex Benth.","no_life_form_on_database"
"Leucopogon fletcheri Maiden & Betche","no_life_form_on_database"
"Leucopogon juniperinus (G.Forst.) R.Br. R.Br. (G.Forst.)","no_life_form_on_database"
"Leucopogon lavarackii Pedley","no_life_form_on_database"
"Leucopogon fraseri A.Cunn.","no_life_form_on_database"
"Leucopogon esquamatus R.Br.","no_life_form_on_database"
"Styphelia tubiflora Sm.","no_life_form_on_database"
"Styphelia viridis Andr.","no_life_form_on_database"
"Styphelia adscendens R.Br.","no_life_form_on_database"
"Agiortia pleiosperma (F.Muell.) Quinn Quinn (F.Muell.)","perennial"
"Styphelia laeta R.Br.","no_life_form_on_database"
"Styphelia longifolia R.Br.","no_life_form_on_database"
"Styphelia triflora Andr.","no_life_form_on_database"
"Styphelia exarrhena (F.Muell.) F.Muell. F.Muell. (F.Muell.)","no_life_form_on_database"
"Styphelia exserta (F.Muell.) Sleumer Sleumer (F.Muell.)","no_life_form_on_database"
"Astroloma R.Br._indet_sp6","no_life_form_on_database"
"Leucopogon cuneifolius Stschegl.","no_life_form_on_database"
"Leucopogon rotundifolius R.Br.","no_life_form_on_database"
"Leucopogon propinquus R.Br.","no_life_form_on_database"
"Leucopogon cordifolius Lindl.","no_life_form_on_database"
"Leucopogon insularis A.Cunn. ex DC.","no_life_form_on_database"
"Leucopogon oxycedrus (Labill.) Sond. Sond. (Labill.)","no_life_form_on_database"
"Leucopogon racemulosus DC.","no_life_form_on_database"
"Leucopogon allittii F.Muell.","no_life_form_on_database"
"Leucopogon obtectus Benth.","no_life_form_on_database"
"Leucopogon glaucifolius W.Fitzg.","no_life_form_on_database"
"Leucopogon planifolius Sond.","no_life_form_on_database"
"Leucopogon leptanthus Benth.","no_life_form_on_database"
"Leucopogon pendulus R.Br.","no_life_form_on_database"
"Leucopogon woodsii F.Muell.","no_life_form_on_database"
"Leucopogon ovalifolius Sond.","no_life_form_on_database"
"Leucopogon concinnus Benth.","no_life_form_on_database"
"Leucopogon nutans E.Pritz.","no_life_form_on_database"
"Leucopogon strictus Benth.","no_life_form_on_database"
"Leucopogon exolasius (F.Muell.) Benth. Benth. (F.Muell.)","no_life_form_on_database"
"Styphelia intertexta George","no_life_form_on_database"
"Coleanthera myrtoides Stschegl.","no_life_form_on_database"
"Styphelia hainesii F.Muell.","no_life_form_on_database"
"Styphelia melaleucoides F.Muell.","no_life_form_on_database"
"Styphelia tenuifolia Lindl.","no_life_form_on_database"
"Astroloma tectum R.Br.","no_life_form_on_database"
"Astroloma inopinatum Hislop","no_life_form_on_database"
"Astroloma macrocalyx Sond.","no_life_form_on_database"
"Astroloma R.Br._indet_sp7","no_life_form_on_database"
"Astroloma compactum R.Br.","no_life_form_on_database"
"Astroloma pallidum R.Br.","no_life_form_on_database"
"Astroloma serratifolium (DC.) Druce Druce (DC.)","no_life_form_on_database"
"Astroloma microdonta F.Muell. ex Benth.","no_life_form_on_database"
"Astroloma acervatum Hislop & A.J.G.Wilson","no_life_form_on_database"
"Astroloma ciliatum (Lindl.) Druce Druce (Lindl.)","no_life_form_on_database"
"Astroloma microcalyx Sond.","no_life_form_on_database"
"Astroloma foliosum Sond.","no_life_form_on_database"
"Astroloma drummondii Sond.","no_life_form_on_database"
"Astroloma glaucescens Sond.","no_life_form_on_database"
"Astroloma chloranthum Hislop & A.J.G.Wilson","no_life_form_on_database"
"Astroloma oblongifolium A.J.G.Wilson & Hislop","no_life_form_on_database"
"Astroloma humifusum (Cav.) R.Br. R.Br. (Cav.)","no_life_form_on_database"
"Astroloma epacridis (DC.) Druce Druce (DC.)","no_life_form_on_database"
"Astroloma prostratum R.Br.","no_life_form_on_database"
"Astroloma R.Br._indet_sp8","no_life_form_on_database"
"Leucopogon blepharolepis F.Muell.","no_life_form_on_database"
"Leucopogon flavescens Sond.","no_life_form_on_database"
"Styphelia violaceospicata (Guillaumin) McPherson McPherson (Guillaumin)","no_life_form_on_database"
"Styphelia longistylis (Brongn. & Gris) Sleumer Sleumer (Brongn. & Gris)","perennial"
"Styphelia enervia (Guill.) Sleumer Sleumer (Guill.)","perennial"
"Styphelia pancheri (Brongn. & Gris) F.Muell. F.Muell. (Brongn. & Gris)","perennial"
"Acrothamnus spathaceus (Pedley) Quinn Quinn (Pedley)","perennial"
"Styphelia minutiflora (F.Muell.) F.Muell. F.Muell. (F.Muell.)","no_life_form_on_database"
"Cyathodes platystoma C.M.Weiller","perennial"
"Cyathodes straminea R.Br.","perennial"
"Cyathodes glauca Labill.","perennial"
"Acrotriche divaricata R.Br.","perennial"
"Acrotriche parviflora (Stschegl.) Hislop Hislop (Stschegl.)","perennial"
"Melichrus adpressus A.Cunn. ex DC.","no_life_form_on_database"
"Acrotriche patula R.Br.","perennial"
"Acrotriche dura (Benth.) Quinn Quinn (Benth.)","perennial"
"Acrotriche cordata (Labill.) R.Br. R.Br. (Labill.)","perennial"
"Acrotriche affinis DC.","perennial"
"Cyathopsis albicans (Brongn. & Gris) Quinn Quinn (Brongn. & Gris)","perennial"
"Pentachondra dehiscens Cherry","no_life_form_on_database"
"Pentachondra pumila (J.R. & G.Forst.) R.Br. R.Br. (J.R. & G.Forst.)","no_life_form_on_database"
"Pentachondra ericifolia Hook.fil.","no_life_form_on_database"
"Pentachondra involucrata R.Br.","no_life_form_on_database"
"Oligarrhena micrantha R.Br.","no_life_form_on_database"
"Dielsiodoxa tamariscina (F.Muell.) Albr. Albr. (F.Muell.)","no_life_form_on_database"
"Needhamiella pumilio (R.Br.) L.Watson L.Watson (R.Br.)","no_life_form_on_database"
"Andromeda polifolia L.","perennial"
"Zenobia pulverulenta (Bartram ex Willd.) Pollard Pollard (Bartram ex Willd.)","perennial"
"Eubotryoides grayana (Maxim.) Hara Hara (Maxim.)","perennial"
"Leucothoe griffithiana C.B.Clarke","perennial"
"Leucothoe keiskei Miq.","perennial"
"Leucothoe axillaris (Lam.) D.Don D.Don (Lam.)","perennial"
"Leucothoe fontanesiana (Steud.) Sleumer Sleumer (Steud.)","perennial"
"Leucothoe davisiae Torr. ex A.Gray","perennial"
"Chamaedaphne calyculata (L.) Moench Moench (L.)","perennial"
"Eubotrys recurva (Buckley) Britton Britton (Buckley)","perennial"
"Eubotrys racemosa (L.) Nutt. Nutt. (L.)","perennial"
"Tepuia venusta Camp","perennial"
"Tepuia cardonae A.C.Sm.","perennial"
"Gaultheria procumbens L.","perennial"
"Gaultheria leucocarpa Blume","perennial"
"Diplycosia acuminata Becc.","perennial"
"Diplycosia commutata Sleumer","perennial"
"Diplycosia sphenophylla Sleumer","perennial"
"Diplycosia memecyloides Stapf","perennial"
"Diplycosia apoensis Elmer","perennial"
"Diplycosia punctulata Stapf","perennial"
"Diplycosia pinifolia Stapf","perennial"
"Diplycosia ciliolata Hook.fil.","perennial"
"Diplycosia kinabaluensis Stapf","perennial"
"Diplycosia penduliflora Stapf","perennial"
"Diplycosia luzonica (A.Gray) Merr. Merr. (A.Gray)","perennial"
"Diplycosia urceolata Stapf","perennial"
"Diplycosia sanguinolenta Sleumer","perennial"
"Diplycosia barbigera Sleumer","perennial"
"Diplycosia cinnamomifolia Stapf","perennial"
"Diplycosia clementium Sleumer","perennial"
"Diplycosia rufa Stapf","perennial"
"Diplycosia pseudorufescens Sleumer","perennial"
"Diplycosia chrysothrix Stapf","perennial"
"Gaultheria hispidula (L.) Muhl. Muhl. (L.)","perennial"
"Gaultheria suborbicularis W.W.Sm.","perennial"
"Gaultheria adenothrix (Miq.) Maxim. Maxim. (Miq.)","perennial"
"Gaultheria humifusa (Graham) Rydb. Rydb. (Graham)","perennial"
"Gaultheria ovatifolia A.Gray","perennial"
"Gaultheria reticulata Kunth","perennial"
"Gaultheria shallon Pursh","perennial"
"Gaultheria vaccinioides Griseb.","perennial"
"Gaultheria amoena A.C.Sm.","perennial"
"Gaultheria acuminata Cham. & Schlecht","perennial"
"Gaultheria schultesii Camp","perennial"
"Gaultheria gracilis Small","perennial"
"Gaultheria bracteata (Cav.) G.Don G.Don (Cav.)","perennial"
"Gaultheria glomerata (Cav.) Sleumer Sleumer (Cav.)","perennial"
"Gaultheria tomentosa Kunth","perennial"
"Gaultheria domingensis Urb.","perennial"
"Gaultheria lanigera Hook.","perennial"
"Gaultheria eriophylla (Pers.) Mart. Mart. (Pers.)","perennial"
"Gaultheria hapalotricha A.C.Sm.","perennial"
"Gaultheria serrata (Vell.) Sleumer Sleumer (Vell.)","perennial"
"Gaultheria erecta Vent.","perennial"
"Gaultheria dolichopoda Airy Shaw","perennial"
"Gaultheria trichophylla Royle","perennial"
"Gaultheria cardiosepala Hand.-Mazz.","perennial"
"Gaultheria thymifolia Stapf ex Airy Shaw","perennial"
"Gaultheria eciliata (Rae & D.G.Long) P.W.Fritsch & L.H.Zhou P.W.Fritsch & L.H.Zhou (Rae & D.G.Long)","perennial"
"Gaultheria sinensis J.Anthony","perennial"
"Gaultheria jingdongensis R.C.Fang","perennial"
"Gaultheria hypochlora Airy Shaw","perennial"
"Gaultheria griffithiana Wight","perennial"
"Gaultheria codonantha Airy Shaw","perennial"
"Gaultheria dumicola W.W.Sm.","perennial"
"Gaultheria pseudonotabilis H.Li","perennial"
"Gaultheria notabilis J.Anthony","no_life_form_on_database"
"Gaultheria nummularioides D.Don","perennial"
"Gaultheria pyrolifolia Hook.fil. ex C.B.Clarke","perennial"
"Gaultheria heteromera R.C.Fang","perennial"
"Gaultheria praticola C.Y.Wu","perennial"
"Gaultheria malayana Airy Shaw","perennial"
"Gaultheria straminea R.C.Fang","perennial"
"Gaultheria discolor F.Muell.","no_life_form_on_database"
"Gaultheria longibracteolata R.C.Fang","no_life_form_on_database"
"Gaultheria tetramera W.W.Sm.","perennial"
"Gaultheria wardii C.Marquand & Airy Shaw","perennial"
"Gaultheria forrestii Diels","no_life_form_on_database"
"Gaultheria hookeri C.B.Clarke","perennial"
"Gaultheria fragrantissima Wall.","perennial"
"Gaultheria trigonoclada R.C.Fang","perennial"
"Gaultheria brevistipes (C.Y.Wu & T.Z.Hsu) R.C.Fang R.C.Fang (C.Y.Wu & T.Z.Hsu)","perennial"
"Gaultheria semiinfera (C.B.Clarke) Airy Shaw Airy Shaw (C.B.Clarke)","no_life_form_on_database"
"Gaultheria pyroloides Hook.fil. & Thomson ex Miq.","perennial"
"Gaultheria itoana Hayata","no_life_form_on_database"
"Gaultheria borneensis Stapf","perennial"
"Gaultheria prostrata W.W.Sm.","perennial"
"Gaultheria cuneata (Rehder & E.H.Wilson) Bean Bean (Rehder & E.H.Wilson)","perennial"
"Gaultheria bradeana Sleumer","perennial"
"Gaultheria sleumeriana Kin.-Gouv.","perennial"
"Gaultheria corvensis (R.R.Silva & Cervi) Romão & Kin.-Gouv. Romão & Kin.-Gouv. (R.R.Silva & Cervi)","perennial"
"Gaultheria myrtilloides Hook. & Arn.","perennial"
"Gaultheria itatiaiae Wawra","perennial"
"Gaultheria caespitosa Poepp. & Endl.","perennial"
"Gaultheria tasmanica (Hook.fil.) D.J.Middleton D.J.Middleton (Hook.fil.)","perennial"
"Gaultheria parvula D.J.Middleton","perennial"
"Gaultheria macrostigma (Colenso) D.J.Middleton D.J.Middleton (Colenso)","no_life_form_on_database"
"Gaultheria appressa A.W.Hill","perennial"
"Gaultheria hispida R.Br.","no_life_form_on_database"
"Gaultheria lanceolata Phil.","no_life_form_on_database"
"Gaultheria depressa Hook.fil.","perennial"
"Gaultheria rupestris (G.Forst.) R.Br. R.Br. (G.Forst.)","perennial"
"Gaultheria crassa Allan","perennial"
"Gaultheria paniculata B.L.Burtt & A.W.Hill","perennial"
"Gaultheria oppositifolia Hook.fil.","perennial"
"Gaultheria colensoi Hook.fil.","perennial"
"Gaultheria antipoda G.Forst.","perennial"
"Gaultheria antarctica Hook.fil.","perennial"
"Gaultheria megalodonta A.C.Sm.","perennial"
"Gaultheria sclerophylla Cuatrec.","perennial"
"Gaultheria insipida Benth.","perennial"
"Gaultheria strigosa Benth.","perennial"
"Gaultheria foliolosa Benth.","perennial"
"Gaultheria buxifolia Willd.","perennial"
"Gaultheria nubigena (Phil.) B.L.Burtt & Sleumer B.L.Burtt & Sleumer (Phil.)","perennial"
"Gaultheria pumila (L.fil.) D.J.Middleton D.J.Middleton (L.fil.)","perennial"
"Gaultheria insana (Molina) D.J.Middleton D.J.Middleton (Molina)","perennial"
"Gaultheria phillyreifolia (Pers.) Sleumer Sleumer (Pers.)","perennial"
"Gaultheria tenuifolia (Phil.) Sleumer Sleumer (Phil.)","perennial"
"Gaultheria mucronata Phil.","perennial"
"Gaultheria poeppigii DC.","perennial"
"Pernettya prostrata (Cav.) DC. DC. (Cav.)","no_life_form_on_database"
"Vaccinium arctostaphylos L.","perennial"
"Vaccinium padifolium Hochst. ex Steud.","perennial"
"Vaccinium cylindraceum Sm.","perennial"
"Vaccinium microcarpum Miyabe & T.Miyake","no_life_form_on_database"
"Vaccinium oxycoccos L.","perennial"
"Vaccinium uliginosum L.","perennial"
"Vaccinium gaultherioides Bigelow","no_life_form_on_database"
"Gaylussacia Kunth_indet_sp9","no_life_form_on_database"
"Agapetes scortechinii (King & Gamble) Sleumer Sleumer (King & Gamble)","perennial"
"Vaccinium crassifolium Andr.","perennial"
"Gonocalyx portoricensis (Urb.) A.C.Sm. A.C.Sm. (Urb.)","perennial"
"Costera endertii J.J.Sm.","perennial"
"Utleya costaricensis Wilbur & Luteyn","perennial"
"Disterigma trimerum Wilbur & Luteyn","perennial"
"Vaccinium poasanum J.D.Sm.","perennial"
"Gonocalyx costaricensis Luteyn","perennial"
"Gonocalyx megabracteolatus (Wilbur & Luteyn) Luteyn Luteyn (Wilbur & Luteyn)","perennial"
"Symphysia racemosa (Vahl) Stearn Stearn (Vahl)","no_life_form_on_database"
"Oreanthes glanduliferus A.C.Sm.","no_life_form_on_database"
"Disterigma pentandrum Blake","perennial"
"Disterigma rimbachii (A.C.Sm.) Luteyn Luteyn (A.C.Sm.)","perennial"
"Disterigma bracteatum Luteyn","no_life_form_on_database"
"Ceratostema megabracteatum Luteyn","perennial"
"Sphyrospermum microphyllum Sleumer","perennial"
"Sphyrospermum ellipticum Sleumer","no_life_form_on_database"
"Sphyrospermum sodiroi (Hoerold) A.C.Sm. A.C.Sm. (Hoerold)","perennial"
"Sphyrospermum cordifolium Benth.","no_life_form_on_database"
"Sphyrospermum buxifolium Poepp. & Endl.","perennial"
"Sphyrospermum boekei Luteyn","no_life_form_on_database"
"Ceratostema peruvianum Pers.","perennial"
"Plutarchia ecuadorensis Luteyn","perennial"
"Siphonandra elliptica (Ruiz & Pav.) Klotzsch Klotzsch (Ruiz & Pav.)","perennial"
"Ceratostema silvicola A.C.Sm.","perennial"
"Ceratostema lanigera (Sleumer) Luteyn Luteyn (Sleumer)","perennial"
"Ceratostema lanceolatum Benth.","perennial"
"Ceratostema rauhii Luteyn","perennial"
"Macleania floribunda Benth.","perennial"
"Macleania insignis Mart. & Galeotti","perennial"
"Macleania rotundifolia Sodiro & Hoerold","perennial"
"Macleania cordifolia Benth.","perennial"
"Macleania bullata Yeo","perennial"
"Macleania coccoloboides A.C.Sm.","perennial"
"Macleania rupestris (Kunth) A.C.Sm. A.C.Sm. (Kunth)","perennial"
"Ceratostema reginaldii (Sleumer) A.C.Sm. A.C.Sm. (Sleumer)","perennial"
"Psammisia ramiflora Klotzsch","perennial"
"Psammisia ferruginea A.C.Sm.","perennial"
"Psammisia ecuadorensis Hoerold","perennial"
"Thibaudia inflata Luteyn","perennial"
"Psammisia ulbrichiana Hoerold","perennial"
"Psammisia aberrans A.C.Sm.","perennial"
"Psammisia oreogenes Sleumer","perennial"
"Psammisia mediobullata Luteyn & Sylva","perennial"
"Psammisia sclerantha A.C.Sm.","perennial"
"Psammisia grandiflora Hoerold","perennial"
"Psammisia breviflora (Benth.) Klotzsch Klotzsch (Benth.)","perennial"
"Psammisia pedunculata A.C.Sm.","perennial"
"Psammisia dolichopoda A.C.Sm.","perennial"
"Psammisia sodiroi Hoerold","perennial"
"Disterigma ulei Sleumer","perennial"
"Orthaea fimbriata Luteyn","perennial"
"Orthaea oriens Luteyn","perennial"
"Orthaea medusula Pedraza","no_life_form_on_database"
"Orthaea oedipus Luteyn","perennial"
"Orthaea glandulifera Luteyn","perennial"
"Orthaea ecuadorensis Luteyn","perennial"
"Orthaea abbreviata Drake","perennial"
"Orthaea weberbaueri Hoerold","perennial"
"Cavendishia martii (Meisn.) A.C.Sm. A.C.Sm. (Meisn.)","perennial"
"Orthaea minor (A.C.Sm.) Luteyn Luteyn (A.C.Sm.)","perennial"
"Orthaea panamensis (Luteyn & Wilbur) Luteyn Luteyn (Luteyn & Wilbur)","no_life_form_on_database"
"Cavendishia grandifolia Hoerold","perennial"
"Cavendishia axillaris A.C.Sm.","perennial"
"Cavendishia capitulata J.D.Sm.","perennial"
"Thibaudia jahnii S.F.Blake","perennial"
"Cavendishia adenophora Mansf.","perennial"
"Cavendishia tryphera A.C.Sm.","perennial"
"Cavendishia mariae Luteyn","perennial"
"Cavendishia micayensis A.C.Sm.","perennial"
"Cavendishia lindauiana Herold","perennial"
"Cavendishia angustifolia Mansf.","perennial"
"Cavendishia leucantha Luteyn","perennial"
"Cavendishia bomareoides A.C.Sm.","perennial"
"Cavendishia arizonensis Luteyn","perennial"
"Cavendishia tarapotana (Meisn.) Benth. & Hook.fil. Benth. & Hook.fil. (Meisn.)","perennial"
"Cavendishia bracteata (Ruiz & Pav. ex A.St.-Hil.) Hoerold Hoerold (Ruiz & Pav. ex A.St.-Hil.)","perennial"
"Cavendishia nobilis Lindl.","perennial"
"Cavendishia zamorensis A.C.Sm.","perennial"
"Cavendishia calycina A.C.Sm.","perennial"
"Cavendishia chiriquiensis A.C.Sm.","perennial"
"Cavendishia pubescens Britton","perennial"
"Cavendishia pilosa Luteyn","perennial"
"Cavendishia complectens Hemsl.","perennial"
"Cavendishia quereme (Kunth) Benth. & Hook.fil. Benth. & Hook.fil. (Kunth)","perennial"
"Cavendishia callista J.D.Sm.","perennial"
"Cavendishia oligantha A.C.Sm.","perennial"
"Cavendishia isernii Sleumer","perennial"
"Orthaea cordata Oliv.","no_life_form_on_database"
"Thibaudia costaricensis Hoerold","perennial"
"Satyria grandifolia Hoerold","perennial"
"Satyria allenii A.C.Sm.","perennial"
"Satyria warszewiczii Klotzsch","perennial"
"Satyria meiantha Donn.Sm.","perennial"
"Satyria ventricosa Luteyn","no_life_form_on_database"
"Satyria arborea A.C.Sm.","perennial"
"Satyria pilosa A.C.Sm.","perennial"
"Satyria latifolia A.C.Sm.","perennial"
"Satyria bracteolosa A.C.Sm.","perennial"
"Satyria panurensis (Benth. ex Meisn.) Benth. & Hook.fil. Benth. & Hook.fil. (Benth. ex Meisn.)","perennial"
"Satyria cerander (Dunal) A.C.Sm. A.C.Sm. (Dunal)","perennial"
"Satyria leucostoma Sleumer","perennial"
"Themistoclesia epiphytica A.C.Sm.","perennial"
"Themistoclesia costaricensis Luteyn & Wilbur","no_life_form_on_database"
"Diogenesia alstoniana Sleumer","perennial"
"Pellegrinia coccinea (Hoerold) Sleumer Sleumer (Hoerold)","no_life_form_on_database"
"Pellegrinia hirsuta (Ruiz & Pav.) Sleumer Sleumer (Ruiz & Pav.)","no_life_form_on_database"
"Demosthenesia mandonii (Britton) A.C.Sm. A.C.Sm. (Britton)","perennial"
